timestamp,account,issuer,currency,value
2019-01-18T08:34:30+00:00,r3XjGmtVyy2QdvMVo9yVB486h9UmXaqqtb,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T08:37:00+00:00,rDYVMcqzmAzs1Q7KyyYdKpXHUEVY3wsh2e,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T08:37:11+00:00,rDYVMcqzmAzs1Q7KyyYdKpXHUEVY3wsh2e,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T08:37:20+00:00,rDYVMcqzmAzs1Q7KyyYdKpXHUEVY3wsh2e,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T08:37:40+00:00,rDYsmRTPtMnxdepVQ8DMXkFAy7CxkhZ6QZ,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T08:38:31+00:00,rJAxpm9nTajyafPty8WJNyTS9Bo6Xo8sDd,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T08:38:41+00:00,rL97gbmjGqW5N4kSQNysnXba9KkNnQteTW,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T08:39:41+00:00,rfrjfnF9yXXEaqq6GE6PNnQeXCWS9oVPBs,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-18T08:40:00+00:00,rDYsmRTPtMnxdepVQ8DMXkFAy7CxkhZ6QZ,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T08:40:10+00:00,rBQLeXc8vWhkmnWc8JWRXvBmmjjUpPXe9b,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T08:40:12+00:00,rDYsmRTPtMnxdepVQ8DMXkFAy7CxkhZ6QZ,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T08:40:21+00:00,rBQLeXc8vWhkmnWc8JWRXvBmmjjUpPXe9b,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T08:41:41+00:00,rhF8w2HJ2r3tNvJsAbpAYKptqYkeuTapdb,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-18T08:41:41+00:00,rLhmHzSixKKijDgLTAxXFSyUN8ex9YTzhN,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-18T08:42:11+00:00,rhF8w2HJ2r3tNvJsAbpAYKptqYkeuTapdb,rDAN8tzydyNfnNf2bfUQY6iR96UbpvNsze,ETC,1000000000
2019-01-18T08:42:11+00:00,rLhmHzSixKKijDgLTAxXFSyUN8ex9YTzhN,rDAN8tzydyNfnNf2bfUQY6iR96UbpvNsze,ETC,1000000000
2019-01-18T08:42:40+00:00,rEqviyMBEDRMqrXGgKosZCRrhoErnNtMDW,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,0
2019-01-18T08:44:00+00:00,rfhJzfyVE9Zft6YoZ6CPff3Vcy5xjMuT2c,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,0
2019-01-18T08:44:20+00:00,rqC6EFjyNQ9eyaFz7APzFeFRf1wgcpPvF,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-18T08:55:00+00:00,rpTffQC79yBKH7FYLYS39xbqSRMEa31Kf1,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T08:55:02+00:00,rpTffQC79yBKH7FYLYS39xbqSRMEa31Kf1,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T08:55:42+00:00,rsLzrmm4eZBzjQJFzuWaHoQV1jGTEYCW9i,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T09:02:51+00:00,r9bzrc1TkaT8BeBDngywC95jEK4y71BC4J,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T09:09:50+00:00,rNjt88zAPPFfGh2MEiWes4NbT2rbRyjDv7,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T09:10:41+00:00,rfhJzfyVE9Zft6YoZ6CPff3Vcy5xjMuT2c,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,0
2019-01-18T09:10:50+00:00,rJKZCrNT38KNvgQUtJcEkw21YpUc8RYnF1,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T09:11:00+00:00,rJKZCrNT38KNvgQUtJcEkw21YpUc8RYnF1,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T09:11:02+00:00,rfhJzfyVE9Zft6YoZ6CPff3Vcy5xjMuT2c,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,0
2019-01-18T09:18:50+00:00,r9bzrc1TkaT8BeBDngywC95jEK4y71BC4J,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T09:19:01+00:00,rHC6AYUYgLzAJ2mBYUahkrYmgoTdu1dWfJ,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T09:31:10+00:00,rwwVcQ2mMEkeap5aEkdmDHweBafdpvypEC,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T09:31:21+00:00,rwwVcQ2mMEkeap5aEkdmDHweBafdpvypEC,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T09:32:02+00:00,rDM3GZf89N847jpSCQgRTS8LxEsHodVBME,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T09:32:20+00:00,rDM3GZf89N847jpSCQgRTS8LxEsHodVBME,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T09:39:20+00:00,rahDK9zRr4Jouksy8fkZ26BjwmeJ2HUW5i,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T09:40:11+00:00,rahDK9zRr4Jouksy8fkZ26BjwmeJ2HUW5i,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T09:44:00+00:00,rahDK9zRr4Jouksy8fkZ26BjwmeJ2HUW5i,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T09:48:00+00:00,rDatXVf5x7eLaJe5zg1Zc1udH5arpGPu8u,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T09:53:32+00:00,r9n6Pxc2Ayr4jLuRGgeHiyMdVAuqGuWvcB,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T09:53:42+00:00,r9n6Pxc2Ayr4jLuRGgeHiyMdVAuqGuWvcB,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T09:54:00+00:00,r9n6Pxc2Ayr4jLuRGgeHiyMdVAuqGuWvcB,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T09:54:22+00:00,rNnNe5gU7AaWvWnd5biBcaBQydWgNqMAft,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T10:01:40+00:00,rJxAQmtFKV5jauerQ4DT2Etdvpqo6SqrJz,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T10:06:52+00:00,r9gXsVaBZ7Yc8q5grbGcJSqLBQXSNFpwN2,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T10:08:12+00:00,rahDK9zRr4Jouksy8fkZ26BjwmeJ2HUW5i,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T10:14:32+00:00,r4dVaLZS6NvxU63HNfxJCWm5N3BjEWqHv5,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T10:14:50+00:00,r4dVaLZS6NvxU63HNfxJCWm5N3BjEWqHv5,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T10:28:50+00:00,rhozY7oSgcQJ2csyVdnHaxhdLUsxypZfqV,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T10:28:52+00:00,rhozY7oSgcQJ2csyVdnHaxhdLUsxypZfqV,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T10:29:01+00:00,rhozY7oSgcQJ2csyVdnHaxhdLUsxypZfqV,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T10:36:21+00:00,rUXLbHDXzG4gjW2mQZUAChb2ZWWjkKVDrD,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T10:36:22+00:00,r4XqZdioiMAypGNJ1Em9vpk8UJjKVtuNeH,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T10:36:31+00:00,r4XqZdioiMAypGNJ1Em9vpk8UJjKVtuNeH,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T10:36:31+00:00,rUXLbHDXzG4gjW2mQZUAChb2ZWWjkKVDrD,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T10:36:52+00:00,r4XqZdioiMAypGNJ1Em9vpk8UJjKVtuNeH,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T10:40:32+00:00,rsL4fMUnVHdy6s74h6356Ggo5QBGYGyKYC,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T10:45:10+00:00,rHx1Rhh5TbUTHcjcWkoa1tT7QBNiLWQyiJ,rfNZPxoZ5Uaamdp339U9dCLWz2T73nZJZH,BRL,0
2019-01-18T10:45:21+00:00,rHx1Rhh5TbUTHcjcWkoa1tT7QBNiLWQyiJ,rfNZPxoZ5Uaamdp339U9dCLWz2T73nZJZH,BRL,0
2019-01-18T10:45:31+00:00,rUCZRyCvKf6o7qhSdPtpnukrHXsRmzJpia,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T10:46:12+00:00,rUCZRyCvKf6o7qhSdPtpnukrHXsRmzJpia,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T10:53:00+00:00,rEk5rE9Gfd1nKMSnGxwNRzMaBNBD596s6Q,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T10:55:50+00:00,rMPE7wB6yg75k7EX1YFoUv8dkeKBzeCvt2,rcoef87SYMJ58NAFx7fNM5frVknmvHsvJ,XAU,1000000000
2019-01-18T10:56:10+00:00,rMPE7wB6yg75k7EX1YFoUv8dkeKBzeCvt2,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T10:56:31+00:00,rMPE7wB6yg75k7EX1YFoUv8dkeKBzeCvt2,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-18T10:59:50+00:00,rKUcAqzDboaMNm2XgcxtGUAC2ZTJQDYyKp,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T11:00:00+00:00,rKUcAqzDboaMNm2XgcxtGUAC2ZTJQDYyKp,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T11:02:51+00:00,rGp36JAj2c5Dv5qJD2aU5YFnGedc2Vmjjc,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-18T11:03:20+00:00,rGp36JAj2c5Dv5qJD2aU5YFnGedc2Vmjjc,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T11:06:00+00:00,rNBcTfRRH3C8SVzsMmnKe36Dh8D9DcwHrM,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-18T11:06:22+00:00,rGDXTkSizALhd3t1aEtsRpNFC6yMk68Nko,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T11:11:01+00:00,rBNbWf2cscZwV1DtbE3YnFEtHh3YE6wgdi,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-18T11:12:21+00:00,rX4Su2Ddvh1CXgedxvEQM3z3cb9qZQ2Rq,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T11:12:30+00:00,rX4Su2Ddvh1CXgedxvEQM3z3cb9qZQ2Rq,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T11:12:32+00:00,rX4Su2Ddvh1CXgedxvEQM3z3cb9qZQ2Rq,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T11:19:51+00:00,rfZToWSyA74f2ywUdke7ds8v7r3gEezUtC,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T11:20:00+00:00,rfZToWSyA74f2ywUdke7ds8v7r3gEezUtC,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T11:21:20+00:00,rsfpFjYRSBifEHJsjKoBGvwF9roTe14jM4,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T11:25:11+00:00,rG7bHDuRqWDfgDj6kpU2j2U3FQyDDgyGgs,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T11:25:20+00:00,rG7bHDuRqWDfgDj6kpU2j2U3FQyDDgyGgs,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T11:31:41+00:00,rBTmE4GDy1QV3fGta4Daky47xYPmQod6Xw,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T11:36:10+00:00,rhJAmj315vBd1w1jUpYySZGRZUBLEnvAhG,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T11:38:20+00:00,rMBkYwajXkN26FfDYfRagSSLBG6PAUEsFV,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T11:38:21+00:00,rMBkYwajXkN26FfDYfRagSSLBG6PAUEsFV,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T11:38:31+00:00,rMBkYwajXkN26FfDYfRagSSLBG6PAUEsFV,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T11:40:11+00:00,rL97gbmjGqW5N4kSQNysnXba9KkNnQteTW,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T11:40:22+00:00,rL97gbmjGqW5N4kSQNysnXba9KkNnQteTW,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T12:03:31+00:00,r9JyNM3SFhSSbJm9aoVZDabMZrA9Q5WmQt,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T12:03:42+00:00,r9JyNM3SFhSSbJm9aoVZDabMZrA9Q5WmQt,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T12:11:21+00:00,rEtacBoopW88bSb4vwJQUDmn2iHmEJHPZ,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-18T12:13:50+00:00,r9AjveZGWrKe7XMooJ125dfQ8AiFy3v6aC,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T12:13:52+00:00,r9AjveZGWrKe7XMooJ125dfQ8AiFy3v6aC,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T12:18:42+00:00,rnmHeDN7mG1Yj5ZgR56d5zcDmj2Q4CAMCa,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T12:18:51+00:00,rnmHeDN7mG1Yj5ZgR56d5zcDmj2Q4CAMCa,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T12:19:02+00:00,rnmHeDN7mG1Yj5ZgR56d5zcDmj2Q4CAMCa,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T12:19:21+00:00,rJ4hH14JEHrfHvJUCYTDV3VqeXXF6nYKLd,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T12:19:40+00:00,rJ4hH14JEHrfHvJUCYTDV3VqeXXF6nYKLd,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T12:24:50+00:00,rMyncWxcEvjQaopQEBA5f9UPEKPefL8va8,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T12:28:40+00:00,r4XqZdioiMAypGNJ1Em9vpk8UJjKVtuNeH,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T12:36:21+00:00,rpgYp2qCVCfqeRQZ39PPGh9sf6oUergTf6,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T12:43:02+00:00,rDXSJLqxTvPmpn9NMUmwK6HkBUYEdJDLZz,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-18T12:53:41+00:00,rs8o3k4TnSYtBMxzEo1CWYfHNt5vV24GaR,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T12:53:51+00:00,rs8o3k4TnSYtBMxzEo1CWYfHNt5vV24GaR,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T12:57:00+00:00,rGzRcrnd7vX1oU4iUtBte9cuxfAAYCz3CF,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T12:57:00+00:00,rEB8NmAicsaw8rjFvJogii7depzK27dJKP,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T12:59:30+00:00,rsE6a2dcZHQtA4nmjpWf3ZMtZc9KYffSJj,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T12:59:40+00:00,rsE6a2dcZHQtA4nmjpWf3ZMtZc9KYffSJj,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T13:06:10+00:00,rLtecfjgg6Fr89Ubw3T4TvCkJAqRbUnSLN,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T13:07:21+00:00,rpgYp2qCVCfqeRQZ39PPGh9sf6oUergTf6,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T13:26:40+00:00,rGxpAFztyg3HygABrMYGdSmmXmqipqNwQ9,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T13:31:21+00:00,rKpXjq7jMfyo9K67sg1wvSyw89b3WYm1EK,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T13:31:30+00:00,rKpXjq7jMfyo9K67sg1wvSyw89b3WYm1EK,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T13:35:52+00:00,rMSsYAwtQNx1MsJNKaFC5R4Avnm1AdJSaa,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T13:36:01+00:00,rMSsYAwtQNx1MsJNKaFC5R4Avnm1AdJSaa,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T13:36:10+00:00,rMSsYAwtQNx1MsJNKaFC5R4Avnm1AdJSaa,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T13:41:30+00:00,r9K6H78YWwUqKcAj6W59gnqr6ABh7HxdJ8,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T13:46:40+00:00,r3F1cAMP2L5rtqcfjqcgWD8WjSzFimXZ4w,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,EUR,1000000000
2019-01-18T13:54:10+00:00,rws877S9UG27ugDmTQ36qBmKGtPNqHeM9q,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-18T14:09:41+00:00,rMyncWxcEvjQaopQEBA5f9UPEKPefL8va8,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T14:09:52+00:00,rMyncWxcEvjQaopQEBA5f9UPEKPefL8va8,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T14:12:31+00:00,rGQ7YGYdAis2HkNwKUqHTFQu6c2SeGxPFv,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-18T14:12:50+00:00,rMyncWxcEvjQaopQEBA5f9UPEKPefL8va8,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T14:19:00+00:00,rNiurU5oVBSCbanzJ8VdWCjD2pKFnpgREJ,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T14:19:21+00:00,r4tzgmfQjSYXXp274xqCyS8kt56j3bYjpT,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,0
2019-01-18T14:21:30+00:00,rHKWXuoRvFVeaPnmfDcLgAv146CtupavvK,rckzVpTnKpP4TJ1puQe827bV3X4oYtdTP,REP,0
2019-01-18T14:29:01+00:00,rftst7LrqBx38RqDm3iQYqCdE6gvVx6PKU,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T14:29:20+00:00,rNiurU5oVBSCbanzJ8VdWCjD2pKFnpgREJ,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T14:32:42+00:00,rp4tBQbnzTTBp39PmCkMJFHJ9MLPvfp1uG,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T14:37:21+00:00,r4KZjSPNHWvYjsiNzKDd7GLG4niBycgKZy,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,0
2019-01-18T14:41:20+00:00,r5BrQ6R4NpFH1U5TA8zrV3kwUUmvTXceh,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T14:41:30+00:00,r5BrQ6R4NpFH1U5TA8zrV3kwUUmvTXceh,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T14:43:00+00:00,rEfi4nquRw7ikh3czWCeLFVp7EXhwXm6PT,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T14:48:20+00:00,rEfi4nquRw7ikh3czWCeLFVp7EXhwXm6PT,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T14:48:30+00:00,rEfi4nquRw7ikh3czWCeLFVp7EXhwXm6PT,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T14:48:42+00:00,rEfi4nquRw7ikh3czWCeLFVp7EXhwXm6PT,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T14:50:32+00:00,rKpjMAWPFE7MUYeiBkTJcDmKg5ejqSC1zX,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-18T14:56:10+00:00,raxjKZdL4EUhvRGuGJwhcJNDR1hMkNQY5b,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T14:56:12+00:00,raxjKZdL4EUhvRGuGJwhcJNDR1hMkNQY5b,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T15:05:51+00:00,rN97LeGE5omCqcjD6uiatkjyS59NysRKQG,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T15:06:01+00:00,rN97LeGE5omCqcjD6uiatkjyS59NysRKQG,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T15:06:10+00:00,rN97LeGE5omCqcjD6uiatkjyS59NysRKQG,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T15:11:41+00:00,rJVwsP16YcypEPRSPvNseJMmYGCeHmbood,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,1000000000
2019-01-18T15:12:01+00:00,rG9oUMX4qMRCBwLfGV9KnZ7Rj92gMNDGRz,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,1000000000
2019-01-18T15:12:01+00:00,rsefyNtgyC1Ft2GiSzaU6s7rPjiKLJDRWN,rchGBxcD1A1C2tdxF6papQYZ8kjRKMYcL,BTC,1000000000
2019-01-18T15:15:41+00:00,rhMoYjSYf6qtxfBKgi8Q7QjYYbi3ieH6zz,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T15:16:12+00:00,rhMoYjSYf6qtxfBKgi8Q7QjYYbi3ieH6zz,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T15:37:41+00:00,rLKKZAgL1e5PMxodzrLbhm2PXoHRYEZka3,rPT74sUcTBTQhkHVD54WGncoqXEAMYbmH7,CNY,100000000
2019-01-18T15:43:10+00:00,r3F1cAMP2L5rtqcfjqcgWD8WjSzFimXZ4w,rcA8X3TVMST1n3CJeAdGk1RdRCHii7N2h,ETH,1000000000
2019-01-18T15:52:30+00:00,rJKkvjmVBS8VSf4yAFAkhPLbKV1cgVdZsC,rvYAfWj5gh67oV6fW32ZzP3Aw4Eubs59B,BTC,1000000
2019-01-18T16:14:41+00:00,rhzWFQ9gDmuww48UEm31fhgjreiF9zA17T,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-18T16:16:30+00:00,rhzWFQ9gDmuww48UEm31fhgjreiF9zA17T,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
2019-01-18T16:21:11+00:00,rMwdepkMoxNvDGsPWzVxVSAodcgvbxByoc,rpQ5GMdEr2z9y14mTDWmgaQT7yBJP2diDD,CNY,0
2019-01-18T16:21:21+00:00,rMwdepkMoxNvDGsPWzVxVSAodcgvbxByoc,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,CNY,100000000
2019-01-18T16:21:32+00:00,rMwdepkMoxNvDGsPWzVxVSAodcgvbxByoc,rfVkYck2yjkGpsqWZaZbLstufCkz7i5TDd,MTC,100000000
2019-01-18T16:34:31+00:00,rU9FqMs1EXk6wSWvgqjwbcKXi56JMQwoUy,rhub8VRN55s94qWKDv6jmDy1pUykJzF3wq,USD,1000000000
